TourId iBest gBest time(ms)
210 1413.8970050199 1063.2895620197 65
211 1460.5840347380 1063.2895620197 64
212 1467.4164987967 1063.2895620197 64
213 1384.6953155280 1063.2895620197 63
214 1352.8164015751 1063.2895620197 66
215 1436.3824450844 1063.2895620197 65
216 1450.3203808152 1063.2895620197 64
217 1415.3183120925 1063.2895620197 63
218 1366.9691331973 1063.2895620197 68
219 1341.6126368994 1063.2895620197 66
220 1482.4162586321 1063.2895620197 65
221 1464.9985246203 1063.2895620197 64
222 1451.0454936705 1063.2895620197 64
223 1403.0543376225 1063.2895620197 64
224 1373.1684591814 1063.2895620197 64
225 1417.8894020068 1063.2895620197 65
226 1395.4032938161 1063.2895620197 64
227 1399.7242662582 1063.2895620197 63
228 1432.4536100322 1063.2895620197 65
229 1424.8908587812 1063.2895620197 64
230 1448.4394641757 1063.2895620197 64
231 1445.1201380317 1063.2895620197 64
232 1446.8727550757 1063.2895620197 65
233 1468.8704457532 1063.2895620197 67
234 1421.2474174735 1063.2895620197 65
235 1364.3344600782 1063.2895620197 65
236 1365.8008045543 1063.2895620197 63
237 1412.4644804088 1063.2895620197 64
238 1497.5122022448 1063.2895620197 63
239 1433.4358457183 1063.2895620197 64
240 1468.7051110466 1063.2895620197 63
241 1415.2522267566 1063.2895620197 64
242 1322.9299413876 1063.2895620197 63
243 1355.4560540610 1063.2895620197 63
244 1385.5516104290 1063.2895620197 64
245 1445.2269317718 1063.2895620197 63
246 1507.5967747848 1063.2895620197 64
247 1414.5890002418 1063.2895620197 63
248 1273.0263209879 1063.2895620197 63
249 1474.6659591768 1063.2895620197 65
250 1327.7307236348 1063.2895620197 63
251 1378.1054408693 1063.2895620197 64
252 1408.2862177318 1063.2895620197 65
253 1412.3331831056 1063.2895620197 63
254 1295.5098485070 1063.2895620197 63
255 1509.9524763142 1063.2895620197 64
256 1410.9578354802 1063.2895620197 63
257 1375.3969252890 1063.2895620197 64
258 1403.0718460936 1063.2895620197 64
259 1324.9118184249 1063.2895620197 70
260 1429.0271599363 1063.2895620197 66
261 1432.6257937489 1063.2895620197 66
