TourId iBest gBest time(ms)
349 1396.9647652603 1266.2680172808 64
350 1313.1369742032 1266.2680172808 64
351 1358.0498774833 1266.2680172808 63
352 1303.7552165475 1266.2680172808 64
353 1374.0894996299 1266.2680172808 63
354 1281.9459872351 1266.2680172808 65
355 1328.4742975746 1266.2680172808 68
356 1333.9548451709 1266.2680172808 67
357 1363.6169237219 1266.2680172808 66
358 1369.0981449857 1266.2680172808 64
359 1322.2825886135 1266.2680172808 64
360 1366.3753968442 1266.2680172808 63
361 1355.4079906007 1266.2680172808 64
362 1264.9515057264 1264.9515057264 63
363 1332.4373551953 1264.9515057264 64
364 1336.6812053522 1264.9515057264 63
365 1412.9184807824 1264.9515057264 64
366 1301.2108668152 1264.9515057264 63
367 1257.9293705900 1257.9293705900 63
368 1396.7544010691 1257.9293705900 67
369 1313.1742148966 1257.9293705900 77
370 1416.9760919525 1257.9293705900 67
371 1344.7332949811 1257.9293705900 66
372 1349.3701564083 1257.9293705900 66
373 1419.2985623536 1257.9293705900 64
374 1411.4097224206 1257.9293705900 64
375 1355.8145631067 1257.9293705900 64
376 1324.5079566140 1257.9293705900 65
377 1333.0905422997 1257.9293705900 63
378 1247.6957048116 1247.6957048116 64
379 1329.1306384518 1247.6957048116 63
380 1345.8900456582 1247.6957048116 64
381 1307.1979192268 1247.6957048116 64
382 1305.7198006442 1247.6957048116 63
383 1368.7041701898 1247.6957048116 64
384 1400.1229659733 1247.6957048116 63
385 1360.4807013293 1247.6957048116 64
386 1354.9096064012 1247.6957048116 64
387 1382.1004109272 1247.6957048116 63
388 1415.0153963963 1247.6957048116 64
389 1360.8491156021 1247.6957048116 64
390 1265.6626260802 1247.6957048116 62
391 1348.6129297662 1247.6957048116 64
392 1335.5242496251 1247.6957048116 64
393 1304.2395029403 1247.6957048116 64
394 1351.2216113501 1247.6957048116 64
395 1317.8582771072 1247.6957048116 64
396 1332.0588974792 1247.6957048116 64
397 1262.0298790920 1247.6957048116 64
398 1374.7170630380 1247.6957048116 62
399 1365.4820631084 1247.6957048116 64
400 1293.4122817738 1247.6957048116 64
401 1336.7207106217 1247.6957048116 64
402 1395.6507128000 1247.6957048116 64
403 1380.2998932661 1247.6957048116 63
404 1341.1980524888 1247.6957048116 63
405 1366.2756637616 1247.6957048116 64
406 1345.7100278310 1247.6957048116 65
407 1335.3103088083 1247.6957048116 65
408 1331.4539950094 1247.6957048116 65
409 1388.0658166522 1247.6957048116 63
410 1286.5910893752 1247.6957048116 63
411 1308.2978958481 1247.6957048116 64
412 1327.0400240080 1247.6957048116 65
413 1289.7124545393 1247.6957048116 67
414 1392.2084250140 1247.6957048116 64
415 1284.0291716382 1247.6957048116 65
416 1371.1496216982 1247.6957048116 66
417 1361.1138898204 1247.6957048116 63
418 1326.3145704194 1247.6957048116 64
419 1355.6012468294 1247.6957048116 64
420 1290.4478869224 1247.6957048116 64
421 1377.4371552881 1247.6957048116 64
422 1284.3020992807 1247.6957048116 64
423 1338.1966401575 1247.6957048116 64
424 1369.5899039914 1247.6957048116 63
425 1382.1790305716 1247.6957048116 63
426 1340.4492271333 1247.6957048116 64
427 1286.5895215366 1247.6957048116 64
428 1314.9099237647 1247.6957048116 64
429 1261.1214076089 1247.6957048116 64
430 1331.7930207849 1247.6957048116 63
431 1379.4906824577 1247.6957048116 64
432 1367.8398250854 1247.6957048116 63
433 1296.0762016216 1247.6957048116 64
434 1283.3747996115 1247.6957048116 63
435 1300.8539270957 1247.6957048116 64
436 1340.1126863332 1247.6957048116 63
437 1357.1344230004 1247.6957048116 64
438 1265.6862061308 1247.6957048116 63
439 1341.6792221130 1247.6957048116 64
440 1288.3989126761 1247.6957048116 63
441 1349.2699915410 1247.6957048116 64
442 1278.3541474007 1247.6957048116 64
443 1379.4943169851 1247.6957048116 63
444 1344.3758877093 1247.6957048116 62
445 1325.7298117464 1247.6957048116 63
