TourId iBest gBest time(ms)
168 747.5534384720 588.8423312951 19
169 763.6599872111 588.8423312951 20
170 759.3117602587 588.8423312951 20
171 766.2161900238 588.8423312951 20
172 751.4798497652 588.8423312951 20
173 787.5386318594 588.8423312951 19
174 781.2288344288 588.8423312951 20
175 782.0097773894 588.8423312951 20
176 736.4748417013 588.8423312951 21
177 748.1979491993 588.8423312951 19
178 725.7229768663 588.8423312951 20
179 770.3593220211 588.8423312951 20
180 863.7558876308 588.8423312951 19
181 750.0233765169 588.8423312951 21
182 747.1346307702 588.8423312951 20
183 753.8714018389 588.8423312951 19
184 750.1945062030 588.8423312951 19
185 820.3139911916 588.8423312951 20
186 828.5699943524 588.8423312951 20
187 799.6480263907 588.8423312951 20
188 714.8713128146 588.8423312951 19
189 798.7444775763 588.8423312951 22
190 737.2933641044 588.8423312951 20
191 778.9130889433 588.8423312951 20
192 742.6504784397 588.8423312951 20
193 769.1595543089 588.8423312951 20
194 743.8281096423 588.8423312951 19
195 703.2473153465 588.8423312951 19
196 811.5228928727 588.8423312951 22
197 809.3726898066 588.8423312951 21
198 756.1042945174 588.8423312951 19
199 591.0598888967 588.8423312951 114
200 748.3273656179 588.8423312951 19
201 726.8848428534 588.8423312951 20
202 687.8471182105 588.8423312951 20
203 722.1996570966 588.8423312951 20
204 767.7461677748 588.8423312951 20
205 779.1723966254 588.8423312951 20
206 788.8241866301 588.8423312951 20
207 743.6877406361 588.8423312951 19
208 758.8564093492 588.8423312951 20
209 740.8970080137 588.8423312951 20
210 792.0028310623 588.8423312951 19
211 715.4395539939 588.8423312951 20
212 743.3900449531 588.8423312951 20
213 790.4249528891 588.8423312951 19
214 734.8492801774 588.8423312951 19
215 771.5375636145 588.8423312951 20
216 710.1841636599 588.8423312951 19
217 761.6635035744 588.8423312951 19
218 760.9772357382 588.8423312951 21
219 752.2328089029 588.8423312951 20
220 747.6914917544 588.8423312951 19
221 751.9900303145 588.8423312951 20
222 753.4085041729 588.8423312951 20
223 766.3411413865 588.8423312951 20
224 757.6552830883 588.8423312951 20
225 736.7324954730 588.8423312951 19
226 742.9821083912 588.8423312951 20
227 762.6771226173 588.8423312951 20
228 814.2574737867 588.8423312951 20
229 747.3437987371 588.8423312951 19
230 775.3084934490 588.8423312951 20
231 704.0682798275 588.8423312951 19
232 701.5448805765 588.8423312951 20
233 763.0312709129 588.8423312951 19
234 814.5317702259 588.8423312951 20
235 725.1116825120 588.8423312951 20
236 748.5556114240 588.8423312951 19
237 765.9452449255 588.8423312951 20
238 706.7513485604 588.8423312951 19
239 768.6778942372 588.8423312951 20
240 733.9700758132 588.8423312951 20
241 744.1226850513 588.8423312951 21
242 722.9097002801 588.8423312951 20
243 764.1652849004 588.8423312951 20
244 710.9690382093 588.8423312951 19
245 748.7600455161 588.8423312951 20
246 753.8107553436 588.8423312951 20
247 761.6143621292 588.8423312951 19
248 738.6973239652 588.8423312951 20
249 795.3269293167 588.8423312951 19
250 772.2047873025 588.8423312951 19
251 672.6330628459 588.8423312951 20
252 711.7557176155 588.8423312951 20
253 788.8518404500 588.8423312951 20
254 751.4230993757 588.8423312951 20
255 743.8283685684 588.8423312951 19
256 746.4265948079 588.8423312951 20
257 761.7527961083 588.8423312951 19
258 803.4145247784 588.8423312951 20
259 754.8364302699 588.8423312951 20
260 729.9906946197 588.8423312951 20
261 743.7823957248 588.8423312951 19
262 741.6904609773 588.8423312951 20
263 786.7320720308 588.8423312951 20
264 763.0134341240 588.8423312951 20
265 777.5552973095 588.8423312951 20
266 687.3109798262 588.8423312951 19
267 754.0606048688 588.8423312951 20
268 751.9999091811 588.8423312951 20
269 738.1159692938 588.8423312951 20
270 700.8432268355 588.8423312951 20
271 747.0226097356 588.8423312951 19
272 737.4943052086 588.8423312951 20
273 764.9152218482 588.8423312951 20
274 709.6162448196 588.8423312951 20
275 726.0774141265 588.8423312951 20
276 752.9776412008 588.8423312951 19
277 733.1065414834 588.8423312951 20
278 712.4314994381 588.8423312951 20
279 795.3127890145 588.8423312951 19
280 736.0678529655 588.8423312951 20
281 768.3101622393 588.8423312951 20
282 795.0506382801 588.8423312951 19
283 747.8420565684 588.8423312951 20
284 770.5426661496 588.8423312951 20
285 739.5771939017 588.8423312951 19
286 696.0413690090 588.8423312951 20
287 729.7588320622 588.8423312951 20
288 720.3815141223 588.8423312951 20
289 743.6740675181 588.8423312951 19
290 762.8058408863 588.8423312951 19
291 782.0595885831 588.8423312951 20
292 735.7695243519 588.8423312951 20
293 751.6186789795 588.8423312951 20
294 778.6656216414 588.8423312951 20
295 745.4201844232 588.8423312951 19
296 731.3765163082 588.8423312951 20
297 726.2190252368 588.8423312951 20
298 733.7112700770 588.8423312951 19
299 586.7501575590 586.7501575590 99
300 777.9387429688 586.7501575590 20
301 728.9046173129 586.7501575590 19
302 731.2472093900 586.7501575590 20
303 719.5688540587 586.7501575590 19
304 694.0649080609 586.7501575590 20
305 735.7366781633 586.7501575590 20
306 764.9222336550 586.7501575590 19
307 800.3036876673 586.7501575590 20
308 754.4021541034 586.7501575590 20
309 740.8991734863 586.7501575590 19
310 747.7404281763 586.7501575590 20
311 756.5297306754 586.7501575590 19
312 726.7786539306 586.7501575590 20
313 702.7892766375 586.7501575590 19
314 768.0054658223 586.7501575590 20
315 751.7267977827 586.7501575590 20
316 750.2312897546 586.7501575590 20
317 737.5322599783 586.7501575590 19
318 702.8284033935 586.7501575590 20
319 695.0202318023 586.7501575590 20
320 747.4244427194 586.7501575590 19
321 766.7994009134 586.7501575590 20
322 758.8097100332 586.7501575590 20
323 680.4557262331 586.7501575590 19
324 701.6452255275 586.7501575590 20
325 734.6234264475 586.7501575590 20
326 740.2182801111 586.7501575590 20
327 743.4583259627 586.7501575590 19
328 758.7104411383 586.7501575590 20
329 715.3289671553 586.7501575590 21
330 699.3000431288 586.7501575590 20
331 696.1391962150 586.7501575590 20
332 681.1086049675 586.7501575590 21
333 756.3341205985 586.7501575590 20
334 730.1013913763 586.7501575590 20
335 754.8845641611 586.7501575590 21
336 742.8347500178 586.7501575590 20
337 759.0872806109 586.7501575590 20
338 747.2248556724 586.7501575590 19
339 763.0726584176 586.7501575590 24
340 677.4760785174 586.7501575590 20
341 785.4484103652 586.7501575590 21
342 699.1069096770 586.7501575590 20
343 747.9218797124 586.7501575590 20
344 688.5120125512 586.7501575590 20
345 740.5473348479 586.7501575590 20
346 732.0887138327 586.7501575590 21
347 662.9683310286 586.7501575590 20
348 763.6807900905 586.7501575590 21
349 734.5076279007 586.7501575590 21
350 750.2688806006 586.7501575590 20
351 747.5523291024 586.7501575590 20
352 775.5018766714 586.7501575590 20
353 715.5859051822 586.7501575590 20
354 732.3799788150 586.7501575590 20
355 761.9770022921 586.7501575590 20
356 757.0185851241 586.7501575590 21
357 725.1565999393 586.7501575590 20
358 694.5723426724 586.7501575590 20
359 727.1904185775 586.7501575590 21
360 740.8934909897 586.7501575590 21
361 692.5605678728 586.7501575590 21
362 756.0471744259 586.7501575590 21
363 714.0771563860 586.7501575590 21
364 707.7518593249 586.7501575590 21
365 702.0092016579 586.7501575590 21
366 715.5579557974 586.7501575590 21
367 701.3917899633 586.7501575590 21
368 718.9488398186 586.7501575590 20
369 751.9607002327 586.7501575590 21
370 739.8719081034 586.7501575590 20
371 730.4814338644 586.7501575590 21
372 672.8334909204 586.7501575590 20
373 764.6219348028 586.7501575590 20
374 718.5896371441 586.7501575590 21
375 728.9131862557 586.7501575590 20
376 721.7558399629 586.7501575590 20
377 775.0909662547 586.7501575590 20
378 745.7408387270 586.7501575590 20
379 671.9805005719 586.7501575590 19
380 716.6648401310 586.7501575590 20
381 707.5117801269 586.7501575590 20
382 714.7183749440 586.7501575590 20
383 750.8867272896 586.7501575590 19
384 696.9109896340 586.7501575590 20
385 697.0150533230 586.7501575590 20
386 727.5779592006 586.7501575590 19
387 740.4192954505 586.7501575590 20
388 698.2185426920 586.7501575590 25
389 685.2849467461 586.7501575590 22
390 709.8880703970 586.7501575590 20
391 715.7101814342 586.7501575590 20
392 738.6428331417 586.7501575590 21
393 719.2158649381 586.7501575590 20
394 729.9822790474 586.7501575590 21
395 729.7323219933 586.7501575590 20
396 715.9932083864 586.7501575590 20
397 722.0272063807 586.7501575590 19
398 688.2273757350 586.7501575590 20
399 592.5166691446 586.7501575590 119
400 727.3786875937 586.7501575590 24
401 639.2639173708 586.7501575590 21
402 756.6627579754 586.7501575590 21
403 802.9226100388 586.7501575590 21
404 770.7630418874 586.7501575590 21
405 720.7631345175 586.7501575590 21
406 718.3794011836 586.7501575590 20
407 722.7694356613 586.7501575590 21
408 729.3637991751 586.7501575590 21
409 784.0771531603 586.7501575590 20
410 711.5467356397 586.7501575590 20
411 689.5028869028 586.7501575590 21
412 747.2912094906 586.7501575590 22
413 697.1660409602 586.7501575590 20
414 733.9173706091 586.7501575590 20
415 692.4063213444 586.7501575590 20
416 683.4565612436 586.7501575590 21
417 764.4430561396 586.7501575590 21
418 649.7965393987 586.7501575590 20
419 710.9017819907 586.7501575590 20
420 720.9303785211 586.7501575590 20
421 682.8060309071 586.7501575590 20
422 728.2635644471 586.7501575590 20
423 710.0388798553 586.7501575590 20
424 736.6953942162 586.7501575590 20
425 692.7740416657 586.7501575590 20
426 722.0192381334 586.7501575590 20
427 747.8387170348 586.7501575590 20
428 723.3890860876 586.7501575590 20
429 750.3645025131 586.7501575590 20
430 691.5726960613 586.7501575590 21
431 714.1722800355 586.7501575590 21
432 698.0490127167 586.7501575590 22
433 752.0452375480 586.7501575590 20
434 748.2704155841 586.7501575590 21
435 713.8385287307 586.7501575590 20
436 687.2933050638 586.7501575590 21
437 717.4260275943 586.7501575590 20
438 716.2599522875 586.7501575590 20
439 707.5503753940 586.7501575590 21
440 723.9131605731 586.7501575590 20
441 736.1456578114 586.7501575590 20
442 712.7913795310 586.7501575590 19
443 715.2286234812 586.7501575590 20
444 660.1293840198 586.7501575590 20
445 701.5768340396 586.7501575590 20
446 707.0341135765 586.7501575590 20
447 719.7914260508 586.7501575590 20
448 686.9604800765 586.7501575590 20
449 707.8371270183 586.7501575590 20
450 694.3215256848 586.7501575590 20
451 710.9389309142 586.7501575590 20
452 699.0310600445 586.7501575590 20
