TourId iBest gBest time(ms)
427 3473.1760657932 3269.1463642301 495
428 3586.5126318948 3269.1463642301 497
429 3329.3399327631 3269.1463642301 499
430 3375.8869120518 3269.1463642301 498
431 3417.8320004897 3269.1463642301 496
432 3439.2066477087 3269.1463642301 498
433 3422.1829840284 3269.1463642301 494
434 3318.5314380269 3269.1463642301 499
435 3431.8041543218 3269.1463642301 501
436 3374.6898803924 3269.1463642301 500
437 3379.4820858003 3269.1463642301 495
438 3324.7998944967 3269.1463642301 500
439 3347.4131714487 3269.1463642301 493
440 3259.9216804148 3259.9216804148 497
441 3246.9450296540 3246.9450296540 496
442 3386.7074104209 3246.9450296540 496
443 3393.8860853421 3246.9450296540 498
444 3192.6460132614 3192.6460132614 497
445 3465.6960736576 3192.6460132614 496
446 3470.1310073220 3192.6460132614 500
447 3404.2351012428 3192.6460132614 498
448 3361.5236945877 3192.6460132614 502
449 3329.5518727172 3192.6460132614 496
450 3214.8659837829 3192.6460132614 504
451 3417.9367030271 3192.6460132614 498
452 3415.3171238700 3192.6460132614 503
453 3451.1777233664 3192.6460132614 498
454 3404.3670739232 3192.6460132614 501
455 3283.9015388072 3192.6460132614 498
456 3456.5784870490 3192.6460132614 501
457 3381.7846380239 3192.6460132614 494
458 3357.5576807688 3192.6460132614 498
459 3276.7698356038 3192.6460132614 499
460 3466.3386129109 3192.6460132614 497
461 3432.5736387030 3192.6460132614 498
462 3336.7325950043 3192.6460132614 500
463 3338.8381524511 3192.6460132614 497
464 3397.2076014615 3192.6460132614 499
465 3461.9412032799 3192.6460132614 501
466 3456.5793419715 3192.6460132614 500
467 3257.5266369519 3192.6460132614 498
468 3314.5010850669 3192.6460132614 499
469 3329.1922198400 3192.6460132614 497
470 3301.4603607000 3192.6460132614 500
471 3456.2128401753 3192.6460132614 498
472 3218.1612691903 3192.6460132614 500
473 3261.5207489380 3192.6460132614 496
474 3353.1712642506 3192.6460132614 501
475 3306.3293611303 3192.6460132614 497
476 3391.6415789112 3192.6460132614 502
477 3413.4117975471 3192.6460132614 499
478 3310.7702120436 3192.6460132614 503
479 3434.3817811678 3192.6460132614 496
480 3358.9082296539 3192.6460132614 498
481 3331.9715174326 3192.6460132614 498
482 3540.3150911007 3192.6460132614 499
483 3329.7956902145 3192.6460132614 497
484 3415.5503448832 3192.6460132614 502
485 3315.3460536330 3192.6460132614 497
486 3423.1253760255 3192.6460132614 496
487 3408.5415727484 3192.6460132614 495
488 3541.1716967003 3192.6460132614 504
489 3278.3725673566 3192.6460132614 511
490 3453.3920231794 3192.6460132614 503
491 3366.4878556868 3192.6460132614 505
492 3351.5217286995 3192.6460132614 504
493 3429.8625442568 3192.6460132614 503
494 3405.2481004108 3192.6460132614 506
495 3294.6001774524 3192.6460132614 505
496 3467.5517635114 3192.6460132614 507
497 3300.1352955454 3192.6460132614 504
498 3377.5696664652 3192.6460132614 506
499 3308.5679842446 3192.6460132614 504
500 3357.3809327221 3192.6460132614 512
501 3399.3507355871 3192.6460132614 507
502 3521.7236107888 3192.6460132614 502
503 3238.2203097389 3192.6460132614 497
504 3389.2686555360 3192.6460132614 498
505 3449.5306981541 3192.6460132614 495
506 3318.8614514772 3192.6460132614 502
507 3293.7902514518 3192.6460132614 495
508 3361.9823788764 3192.6460132614 500
509 3378.2566196750 3192.6460132614 499
510 3369.0266104139 3192.6460132614 498
511 3366.3447496991 3192.6460132614 496
512 3473.8754133755 3192.6460132614 499
513 3396.1601495131 3192.6460132614 500
514 3365.4208156415 3192.6460132614 499
515 3373.9772665741 3192.6460132614 499
