TourId iBest gBest time(ms)
412 3478.0296824732 2690.4717684395 495
413 3496.3959347687 2690.4717684395 501
414 3216.2729307908 2690.4717684395 494
415 3418.7655538903 2690.4717684395 499
416 3305.8305347285 2690.4717684395 495
417 3383.8799447429 2690.4717684395 501
418 3401.2475751882 2690.4717684395 494
419 3329.1445344211 2690.4717684395 499
420 3394.7359678723 2690.4717684395 496
421 3404.7008642629 2690.4717684395 498
422 3415.7675841398 2690.4717684395 496
423 3442.8419365561 2690.4717684395 496
424 3291.8824363726 2690.4717684395 513
425 3501.1947658390 2690.4717684395 499
426 3394.5550255054 2690.4717684395 496
427 3396.3358685584 2690.4717684395 501
428 3477.5302646260 2690.4717684395 496
429 3456.5638234813 2690.4717684395 498
430 3354.2533447095 2690.4717684395 496
431 3521.2367659703 2690.4717684395 498
432 3458.0182837795 2690.4717684395 496
433 3350.8226129267 2690.4717684395 501
434 3476.4073648762 2690.4717684395 498
435 3449.9619376232 2690.4717684395 500
436 3310.9831491703 2690.4717684395 497
437 3423.1523326407 2690.4717684395 502
438 3332.2688791499 2690.4717684395 498
439 3439.6485958913 2690.4717684395 499
440 3306.9208198357 2690.4717684395 496
441 3309.3570367379 2690.4717684395 499
442 3361.0974695502 2690.4717684395 496
443 3200.3912335260 2690.4717684395 511
444 3320.4197474622 2690.4717684395 502
445 3316.6910312432 2690.4717684395 504
446 3324.7079035456 2690.4717684395 511
447 3323.4947772019 2690.4717684395 503
448 3383.4511661884 2690.4717684395 506
449 3388.6384785881 2690.4717684395 504
450 3477.5370856052 2690.4717684395 503
451 3285.8510883172 2690.4717684395 504
452 3450.5304692872 2690.4717684395 502
453 3391.6788531277 2690.4717684395 503
454 3302.4149542066 2690.4717684395 506
455 3312.4668213600 2690.4717684395 513
456 3273.2401741571 2690.4717684395 509
457 3405.0721099119 2690.4717684395 504
458 3344.6380589688 2690.4717684395 495
459 3298.9698371508 2690.4717684395 494
460 3334.5014539406 2690.4717684395 493
461 3489.4090038817 2690.4717684395 500
462 3303.2952135149 2690.4717684395 496
463 3424.5916030406 2690.4717684395 503
464 3375.5437620031 2690.4717684395 498
465 3428.7252834144 2690.4717684395 499
466 3368.3757971526 2690.4717684395 496
467 3429.2961719107 2690.4717684395 500
468 3345.9693095720 2690.4717684395 496
469 3371.6807663124 2690.4717684395 498
470 3298.4053564821 2690.4717684395 496
471 3227.6784289340 2690.4717684395 501
472 3385.6045816601 2690.4717684395 495
473 3365.8155141323 2690.4717684395 499
474 3381.4500860018 2690.4717684395 496
475 3414.9821535697 2690.4717684395 500
476 3347.1752635713 2690.4717684395 496
477 3341.1396250132 2690.4717684395 501
478 3363.2243761209 2690.4717684395 498
479 3348.9249615609 2690.4717684395 500
480 3352.4630796573 2690.4717684395 496
481 3468.3387730521 2690.4717684395 497
482 3444.1589421001 2690.4717684395 496
483 3415.6095377708 2690.4717684395 499
484 3313.0786170963 2690.4717684395 495
485 3345.7573004246 2690.4717684395 501
486 3296.0682044889 2690.4717684395 496
487 3438.1013284252 2690.4717684395 500
488 3171.5730097446 2690.4717684395 498
489 3190.1019132311 2690.4717684395 497
490 3398.9813589889 2690.4717684395 495
491 3408.3944952519 2690.4717684395 501
492 3466.2070453532 2690.4717684395 496
